ID,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,neutral
2018-Ar-02471,#سيدي_سلمان_عز_وفخر\nالحين ارفع راسي احمد الله اني من شعب سلمان🇸🇦🇸🇦🇸🇦🇸🇦.,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-395,لا تكن الا محضر خير وان ذهبت لا تطعن الشعب اللبناني بالظهر كما فعل. غيرك ولا تتآمر على العهد ولا تكون مسبب لارقاء ا… https://t.co/vefdfI4Icz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03623,رمضان في نيويورك 😟 الإمساك 3:54ص الإفطار 8:21م ساعات الصيام = 16س و27دقيقه 😭 😭 - يشعر بالانزعاج,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00141,يارب تطلع النتيجة الي فيها خير بموت من التوتر💔💔,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-1454,"""اجتماع وزراء روسيا وتركيا وايران يجتمعون في موسكو غدا لمناقشة الوضع في #حلب  اين النظام السوري اللي هنئته يا… https://t.co/vaQR6CyNsb""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03685,@69Reema69 ي خوفي اتورط معاك ترا حقين مشاكل,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sent-1163,"""قناة NBN/ عسكريون أتراك في ""#الناتو"" يطلبون اللجوء عقب محاولة الانقلاب #NATO #Turkey - عبر نبض @NabdApp https://t.co/w2fbiIvLWx""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01230,#أنين_حرة وحياتك صراخك والحجاب اللى انخلع لنخلى ليلهم يصحى من الخوف والفزع,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01920,من شهور أنتظر هاللحظة لكن ما ادري ليش أحس بنذير شؤم.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sent-983,"""«الحشيش» يشعل الخلاف بين «حزب الله» ونظام الأسد https://t.co/qgOLjzaxqk https://t.co/qdO8PNRr9H""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02571,اخاف لو قولتيلي بردانه اغطيكي باحساسي متتدفيش #خايف اوعدك موفيش,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02813,في عنده رجال كان يروحون يتغدون عند دويلة صديقة ويرجعون بشناط 💰 ماشفتا حماسهم مع وطنهم مثل يوم عزل مرسي #قل_لهم_يادليم_هلا #تونا_مابدينا,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-848,3 لا أدعم لا علنا ولا سرا أيا من المرشحين وكبرلماني سيراقب الرئيس القادم أفضل الاحتفاظ باختياري لنفسي، السر الانتخابي,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01020,افتكر انك هتجيلي بكرا علشان ادوس عليك (اصل الدنيا بتلف ) ودوري جاي 💪💪💪💪😡,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-00447,اخيرا قبضت مرتب تلت شهور من الجيش كجندي مقاتل \nمش عارف بقا اعمل بالفلوس دي ايه اشتري حتة ارض في الساحل ولا افتح مشروع ولا اعمل ايه :'(\n#بؤس,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-02114,وش بيصبرني على حلقه ذا فلاش الجايه الله يقطعكم نزلوها 😤😤,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-15,"""@LuisGarcia_10 @iii4EB_ جستن بيبر ولا جستن مسطرة 👌""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03197,@EnooDAhMeDAE هههههههه ربنا يجعلها ايام خير وسعاده عليكي حبيبة قلبي يااااااارب😍💖🌹,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03254,مافي أجمل من الصّدف اللي تجيب لك شخص يشّبه النعيم ببساطه\nوبعفويہ يدخل قلبك بدون ماتحس ..!,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-455,صحيت من النوم وهذا اول شيء شفته بوجهيييييي  https://t.co/q2ldazLYNd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-1300,"""RT @almdrrj: ""القطرية "" تلزم برشلونة باللعب أمام الأهلي .. التفاصيل  :  https://t.co/d3F1F4fkFb https://t.co/UfHnE241zx""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00244,@Below19 أنا ضد مدريد حتى في حقهم بالحياة\nالمفروض يتم منعهم من التكاثر\nوالقضاء عليهم\nمو بس لحية خسارة كرة قدم\n\nالموت لمدريد\n😤😤😤😤😤😤😤😤😤,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-547,"""10 ملايين وجبة"" تحصد 6 جوائز من ""#كريستا_العالمية""#عشرة_ملايين_وجبة #10MillionMeals@MBRInitiatives @DXBMediaOffice https://t.co/Q2P9ngpW2q",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03984,مشعلل عندنا والمطر خفيف والبروق والصواعق ترعب,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02557,أعتقد أنني أحتاج لمكان هادئ وبعيد جدا عن ضجيج الحياة حيث أن صراخي لا يسمع أبدا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-1107,"""العقيد ركن ابراهيم ال مرعيلهذا السبب رفضت دول #التحالف خارطة #كيري والبعض فرحان ويظن دول التحالف سنة أولى سياسة https://t.co/6Z3ECm7dr5""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-921,LMAO “  خبر عاجل من قناة البحرين: الغواصات ايرانية تظهر من النافوره والدبابات والمدرعات كانو في الخيام لا #BTV #bahrain  ”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02752,هو مينفعش كل ده يطلع كابوس و نقوم من النوم بقي !,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-03188,يعلم الله اني صادق ودي ادخل البهجه والسرور ع قلب كل واحد منكم بلغكم الله شهره الفضيل انتم ومن تحبون بأتم الصحه والعافيه 🌹,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00351,للاسف ودي اوافقك كلامك لكن انتي أتفه حدث ممكن يثير غضبي,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03776,اول قالوا يحربوا المد الشيعي وذلحين يحربوا الارهاب كذابين هذا وهم اخدام الحرمين على قولتهم الله يشلهم كلهم انجاس,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00489,أذكرني بخير إذا قارنت يوما بيني وبينها وأرعبك الفرق بين حجمك لدي ولديها وأدركت ضخامة قسوة الزمان بفقدك لمثلي,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-02317,يا خطباء الجمعه و أئمتها يا علماء المسلمين اغضبوا لله و حرضوا الناس على الغضب لله عل الله يرفع عنا جميعا هذا البلاء الذى نحن فيه اللهم بلغت,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02847,@ZenaALObede اي زينة المسلسل قوي اذا متتحملين لا تشوفيه احسن مشاهد قوية وكل شيء بيها تحسين بغضب، بقرف، بحزن،... \nتتخبلين من هيجي شيء,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-04164,#فرحتنا_بالعيد_تكمل_ب رضا ربنا,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-46,إياكم و المكر السيئ - معنى هام جداً نحتاجه فى هذه الأيام,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03618,جتك ستين خيبه والموضوع ساعتها قلب معايا هستيريا ضحك وشكلي كان مسخرة كالعادة 😂💞,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03624,غضبوا وملأوا العالم بصراخهم: #الرقة تذبح بصمت وعندما تذبح علنا وتحرق ب #الفوسفور_الأبيض هدأ بالهم والتزموا الصمت #adnan_sherif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02287,#التفاؤل أن تثق بأن هناك ثمة ضوء في آخر الطريق المظلم و بصيص أمل مع نهاية كل صبر و ظنا حسنا بالله لا يحجبه تشاؤم بشر,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-Ar-02135,الساخطين من دخول السولار المصري شو جنسكو ...\nما في وصف يوصفكم ...,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02719,ربنا بيرحم الناس يبقى انا يا ضعيفة 💔 استكتر بس اسامح لية 😞 #تأنيب,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02291,@1xvanx يتضح لي أنكِ كنتِ عابسة لذلك كانت تُرِيدكِ أن تبتسمين وتخرجي من حالة البؤس وأرسلت لكِ هذي الرسالة، هذا حسب تحليلي الشخصي,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-208,"""الأمين العام لحلف #الناتو: على الحلف أن يحافظ على فرص الحوار السياسي مع #روسيا #اسأل_أكثر   https://t.co/DH08kKc3bN""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-352,"""#الحياة_نيوز| #الأمم_المتحدة تدعو جميع الأطراف لوقف الهجمات على المدنيين بـ #حلب#سوريا  https://t.co/vKgokAuOXS""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02319,"البال ضايق وف الحلق #غصه "" 💔",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-00742,رمضان 🍶 +نجاح الدراسي 📖 📓 +العيد 🍥 =#فرحة☺☺ أتمناها #لكل 👥 من قال #أمين✌,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-47,البحث العلمي يقول لنا أن أربعة عشر من كل عشرة أفراد يحبون الشيكولاتة. ساندرا بوينتون  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02197,الايام دي وجعاني اووي ومع ذلك لسه بضحك وبقول انا جامده اهو ومستهيفه كل احساس خوف جوايا بس الاكيد اني مش خايفه من اللي جاي بس انا #مرعوبه,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-215,"""RT @aitnews: ميزات حصرية لهواتف #بيكسل منها مساعد #جوجل الذكي Google Assistanthttps://t.co/cJFkhAZZM2""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-04273,@Dearwenhan يووه احببب التويتس حقتك مره خاصه لما تبدين سبازنق بالانقلش 😂💞 لطيفه مره تعجبيني ولما اشوف اليوزر حقك احس بالانتماء مدري ليش 😭😂♥️,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00111,ثالثا صباح الخير لكل شخص يشعر بالأسى والضياع خلف خيبة أصابته❤❤,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03870,#بتخاف تسأل عشان خايف تتأكد,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03185,احساس دايم بالفراغ والضجر .. \nوحوله كثير أشياء تملي الفراغات ..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Sent-1209,"""لهذه الأسباب رفضت #إيران حضور اجتماع ""التعاون الإسلامي"" لإدانة استهداف #الحوثيين ل #مكة https://t.co/yGs62O98np#السعودية #سوريا #اليمن""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01540,ينتابني خوف واحساس غريب عند مشاهدتي لصورهم القديمة اشعر بصوت ضحكاتهم يخرج الى المدى يرفرف يملاء المكان اشعر بالفزع اين ذهبو,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02035,اجمل منطقة اسلامية حيوية في العالم الي يروح ليها مره هيرجعلها تاني,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-839,مايكروسوفت تتيح الترقية مجانًا لـ ويندوز 10 لأصحاب النسخ... https://t.co/JMCeCyMqlo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02016,أكره الشعور بالعجز وممكن يكون كابوس، أعصب إذا فيه شيء يوجعني مو عشانه يوجعني لا، عشانه يحد من حركتي وماقدر أتحكم فيه.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-01001,غاضب لدرجه افجر رحمك,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02980,واصعب من تنهيدة واه ظرف يكسر احساس الشموخ 🥀,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-00051,النقاش مع شخص تحبه وتثق فيه مفيد جدا في تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة في نفسك #متي_تتخلص_السعوديه_من_التشدد,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00671,رضا الصبح وانشراحه ما يتغير خصوصا صباحات رمضان 💖 ✨,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-831,"""⛔ #فلسطين.. حينما تجد الله في كل شبر (الحلقة الأولى)     https://t.co/o7qweOyZQ7 https://t.co/Z0O8KHNe8S""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02947,الكثير يظنون بأن السعودية قطعت علاقتها مع قطر بسبب دعم الإرهاب ..  لأ  !!  السبب الحقيقي هو لأجل عيون جنودنا الذين تقتلهم يد الغدر والخيانة,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-Ar-00561,رؤيتك متعبه لكن شعور #الفقد أتعب,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-01119,@saadhariri علواه توصل هالاجتماعات لخواتيمها السعيدة..انتو بدكن قانون انتخاب ونحنا ناطرين السلسلة ..ههه احلامنا شو زغيرة,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-02926,ودي تشيلسي يجيب بوتلاند أو هيتون لكن كلهم يبغو يلعبو أساسيين عشان كاس العالم !😤,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-910,نقيب المعلمين في المدارس الخاصة: مستعدون للجلوس على الطاولة مع من يفهم علينا ولا يستخف بقوتنا ولن نحيد عن ثوابتنا ولن نفرّط بحقوق المعلمين,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03409,لا الناس جبانة و مبتتكلمش و قفلي علشان احنا ع ألهوا ✋ 🏻,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sent-1137,🌼حبوب تسقيط🌼🌼حبوب سايتوتك🌼🌼حبوب سايتوتيك🌼🌼تنزيل الحمل🌼🌼اسقاط حمل🌼🌸حبوب أجهاض🌸🌼حبوب الاجهاض🌼🌼حبوب اسقاط🌼🌼برشام اجهاض🌼🌼حبوب للاجهاض🌼🌼تنزيل الجنين🌼🌸اجهاض الجنين🌸🌼تواصل مباشر عبر خاص 🌼🌻🌻🌸🌸🌼🌼🍀🍀🌺🌺دكتورة حنـــان https://t.co/lCw45H35x5 https://t.co/4qAVIMqncL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-92,بمناسبة إنّي مروحة قريبًا،مافيش حدّ يعرف وين يبيعو في رداء التخفّي متاع هاري بوتر،نبي نلبسه أول يومين فالكلية باش مايضيعش الوقت فالسّلام :/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-1374,إيمان العاصي تروج لفيلم «عمار» قبل عرضه بالقاهرة السينمائي  https://t.co/Hs5rwZ9RsD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03459,مخيف هو هذا العالم حرب نار ودخان أينما وليت خوف موت واقتتال و دم تعال نهرب بنا بيعيدا نسرق من الأرض ملجأ نزرعه حب وياسمين #تنهيدة,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03225,قايله بنام وبقوم خمس ونص والساعه اللحين ثلاث وربع متى انام يعني 😗,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02313,شكلي كذا بخلي أختي تشغل فيلم رعب وتتفرج وأنا أجلس معاها أتابع\nودي أصرخ وأنفجع 🗿,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03203,"#تفكر عندما قال تعالى:( اذهبا الى فرعون انه طغى فقولا له قولا لينا لعله يتذكر او يخشى ) .. ""ان"" كنتم اصحاب حق فحاوروني ولا تشتموني باعلامكم!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01812,اسأل الله أن يتوج صباحكم بقلوب مبتهجة وهموم منفرجة وسعاده غامره وصحه عامره وذريه صالحه وصلوات متقبلة وقضاء دين وشفاء مريض ورحمه,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-1088,"""أبل، أمازون وجوجل أكثر الشركات إثارة للإعجاب في العالم https://t.co/GytRrZK2om""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-585,▪️محافظ العاصمة تفقد سير العملية الانتخابية في عدد من لجان الاقتراع   تفقد محافظ العاصمة الشيخ طلال الخالد الأحمد الصباح، عددا من مقار اللجان الانتخابية في بعض مناطق المحافظة، وذلك لمتابعة سير عملية الاقتراع. https://t.co/Eaf0MMoOGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02458,اغاني راشد الماجد تغير مزاجي على هالصبح بشكل مو طبيعي 😍,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02725,كي تكوني في عيوني ومن حنيني وبس فيني ومو بدوني مذهله.,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-04049,ممتنه لكل شخص في الحياة غرس فيني أثر جميل و دعا لي دعوة صادقة من قلب و ترك لي كلمة حلوة تمليني سعادة وحبا 💌 💛,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01666,@shudi96 حبيبتي مو تشاؤم بس الشوط مخيف,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-03483,@nssraoy @shaar17 غدر بالخليج؟!!\nليه من يدعم بشار بالسلاح ويستقبل الحوثيين في بلده غير السيسي الي مسلط اعلامه يشتم بلدك وملكك يا واطي ي جبان,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-617,المُتسلقون لا يصنعون المجد . أنتهى,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00835,كل الناس نزلت رواتبها تقريبا \nإلا رواتب المتقاعدين \n#بنك الإثمار\nعسى ماشر \n\nوراهم عيد مو ضروري فايدة هالشهر \n#Bahrain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-04145,#افرحوا_المواطنين   المواطنة الكويتية اللي عليها قرض شنو وضعها؟ اذا كانت أرملة أو مطلقة وتعيل أسرة؟ هل تطل طول عمرها تدفع فوائد ربوية للبنك؟,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-1021,"""#شاهدبعض ذوي إرهابيي أحياء #حلب الشرقية ينزلون من الحافلات المتوجهة إلى مناطق سيطرة القاعدة بريف المدينة الغربي... https://t.co/YGKdQRmh01""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-1186,سنفعل كلّ ما نستطيع لإسقاط هذا الدّستور الباطل,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01662,@Bion_xz الناس بتصوم وتخلص وانتي للحين هههههههههههههههههههههه .. يلا يلا ماعليه بالتوفيق يابعدي واجازه سعيده مقدما ❤️,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-991,مع جورج إسحق في وفد المجلس القومي لحقوق الانسان للمراقبة، نتحرك في شرق وشمال القاهرة، أدعو الجميع للمشاركة ومنع التجاوزات إن وجدت,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03413,تجاهلني أنا أصلاً بديت أملّ بديت أذبل بديت أسأل :أنا وشلون حبّيتك.\n#بوح #مشاعر #ضيقه #فصفضه #فراق #كتمه,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03470,نفسى أخد #حظى على جمب وأقوله أأنت #زعلان منى :( فى حااجة 😂 😂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-03430,خضرواتنا رايحة فيها خلقه لاطعم ولا لون كيف لما هالشركة بتتحكم بالأراضي والبذور، ولا التمور عندنا اذا دخلت عالم التعديل الوراثي كيف بتصير#رعب,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-01847,@234_aadd مساك #سعادة  ي مصدرها ربي يسعدك 🌹😍,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00363,الفراق مو للحبايب وبس  في فراق أصحاب كانوا روحك واتوقع هذا الفراق الأليم💔.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03270,النكد عندي صار زي الروتين.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-02094,معنديش اي مانع من انك تيجي تكلميني و تحكيلي علي اللي مضيقك و اكيد هقف جنبك مهما كل اللي كان حصل بنا بس بلاش #خوف و بلاش #تردد 😉,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-Ar-04335,⁧ #امير_تبوك_يتيم_مشلول_ينخاك اللهم اشفي من يتألم و نحن بالنوم منعمين و من يبكي وجعا و نحن بملذاتنا غارقين٧٩,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03458,كل عام وانتم بخير والله يسعدكم سعاده م بعدها شقى وجعل عيونكم م تدمع الا دموع فرح ي رب للجميع بدون استثناء❤️❤️,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-623,@AskAlmadinah بالهدا أمام جوازات فرع القديم. و استخدم غوغل ماب عشان تعرفي مكانها,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01279,#اللهم أرزقها #سعادة لاتنتهي وراحة #بال لاتنجلي وأغمر قلبهاا #فرحاا وروحها #سكينة وحقق لها كل #ماتتمني وبارك لها فيه 🙏 🙏 🌙,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-782,و فيا تضاد علي الاخر انا العاجز انا القادر و انا الموجود فيه منه كتير ف نفس الوقت انا نادر #صلاح_جاهين,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00600,#حماة استعصاء ومظاهرات داخل سجن حماة المركزي ومخاوف من اقتحام عصابات الاسد للسجن #سوريا,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-00670,احمي عائلتي ياالله من حزن يسكن اعينهم ومن خبر يقطع طريق سعادتهم ومن مرض ينزع صحتهم ومن هموم الحياة واوجاعها 🌟 💛,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00041,"تعددت الاسباب والموت واحد: بس هاي الاسباب عنابس عندك رصاص طايش خناقةيليها سحب سلاح ثم قتل""بالغلط"" وعندك لي بيشيل سلاح وبيقوص دغري #روي_حاموش",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03260,لحد يلوم أحد في التصرفات الحاصله بدافع العصبيه لأن معليه إنتوا السبب ف ردات فعلنا,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-03374,كم هو مؤلم أن تسير الحياة على هذا النحو العادي بدون أمي يتخيل لي وجهها في كل مره اشعر بقسوة الحياه علي إن أشد مرارة تشعر بها هي فقدان الأم,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-01809,عمري ما حبيت الضغينة ولا الفُرْقة.. بس مش قادرة اخبي سعادتي بقطع العلاقات مع قطر.. بكرهها من كل قلبي,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00398,١٤/ غضبي صار سكوت و هذا شيء جديد في شخصيتي,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
